"Data, valanda";"Kiekis, kWh"
"2026-03-19T04:15:00+02:00";"0.034"
"2026-03-19T04:30:00+02:00";"0.015"
"2026-03-19T04:45:00+02:00";"0.029"
"2026-03-19T05:00:00+02:00";"0.037"
"2026-03-19T05:15:00+02:00";"0.022"
"2026-03-19T05:30:00+02:00";"0.021"
"2026-03-19T05:45:00+02:00";"0.024"
"2026-03-19T06:00:00+02:00";"0.027"
"2026-03-19T06:15:00+02:00";"0.036"
"2026-03-19T06:30:00+02:00";"0.041"
"2026-03-19T06:45:00+02:00";"0.021"
"2026-03-19T07:00:00+02:00";"0.037"
"2026-03-19T07:15:00+02:00";"0.039"
"2026-03-19T07:30:00+02:00";"0.020"
"2026-03-19T07:45:00+02:00";"0.021"
"2026-03-19T08:00:00+02:00";"0.120"
"2026-03-19T08:15:00+02:00";"0.038"
"2026-03-19T08:30:00+02:00";"0.042"
"2026-03-19T08:45:00+02:00";"0.037"
"2026-03-19T09:00:00+02:00";"0.025"
"2026-03-19T09:15:00+02:00";"0.061"
"2026-03-19T09:30:00+02:00";"0.260"
"2026-03-19T09:45:00+02:00";"0.279"
"2026-03-19T10:00:00+02:00";"0.152"
"2026-03-19T10:15:00+02:00";"0.142"
"2026-03-19T10:30:00+02:00";"0.084"
"2026-03-19T10:45:00+02:00";"0.051"
"2026-03-19T11:00:00+02:00";"0.094"
"2026-03-19T11:15:00+02:00";"0.066"
"2026-03-19T11:30:00+02:00";"0.510"
"2026-03-19T11:45:00+02:00";"0.343"
"2026-03-19T12:00:00+02:00";"0.340"
"2026-03-19T12:15:00+02:00";"0.246"
"2026-03-19T12:30:00+02:00";"0.276"
"2026-03-19T12:45:00+02:00";"0.276"
"2026-03-19T13:00:00+02:00";"0.273"
"2026-03-19T13:15:00+02:00";"0.258"
"2026-03-19T13:30:00+02:00";"0.275"
"2026-03-19T13:45:00+02:00";"0.303"
"2026-03-19T14:00:00+02:00";"0.073"
"2026-03-19T14:15:00+02:00";"0.067"
"2026-03-19T14:30:00+02:00";"0.154"
"2026-03-19T14:45:00+02:00";"0.212"
"2026-03-19T15:00:00+02:00";"0.212"
"2026-03-19T15:15:00+02:00";"0.210"
"2026-03-19T15:30:00+02:00";"0.152"
"2026-03-19T15:45:00+02:00";"0.195"
"2026-03-19T16:00:00+02:00";"0.088"
"2026-03-19T16:15:00+02:00";"0.104"
"2026-03-19T16:30:00+02:00";"0.241"
"2026-03-19T16:45:00+02:00";"0.103"
"2026-03-19T17:00:00+02:00";"0.127"
"2026-03-19T17:15:00+02:00";"0.178"
"2026-03-19T17:30:00+02:00";"0.124"
"2026-03-19T17:45:00+02:00";"0.110"
"2026-03-19T18:00:00+02:00";"0.110"
"2026-03-19T18:15:00+02:00";"0.082"
"2026-03-19T18:30:00+02:00";"0.022"
"2026-03-19T18:45:00+02:00";"0.045"
"2026-03-19T19:00:00+02:00";"0.293"
"2026-03-19T19:15:00+02:00";"0.388"
"2026-03-19T19:30:00+02:00";"0.180"
"2026-03-19T19:45:00+02:00";"0.070"
"2026-03-19T20:00:00+02:00";"0.306"
"2026-03-19T20:15:00+02:00";"0.285"
"2026-03-19T20:30:00+02:00";"0.411"
"2026-03-19T20:45:00+02:00";"0.302"
"2026-03-19T21:00:00+02:00";"0.069"
"2026-03-19T21:15:00+02:00";"0.083"
"2026-03-19T21:30:00+02:00";"0.092"
"2026-03-19T21:45:00+02:00";"0.077"
"2026-03-19T22:00:00+02:00";"0.082"
"2026-03-19T22:15:00+02:00";"0.050"
"2026-03-19T22:30:00+02:00";"0.040"
"2026-03-19T22:45:00+02:00";"0.048"
"2026-03-19T23:00:00+02:00";"0.039"
"2026-03-19T23:15:00+02:00";"0.039"
"2026-03-19T23:30:00+02:00";"0.043"
"2026-03-19T23:45:00+02:00";"0.040"
"2026-03-20T00:00:00+02:00";"0.050"
"2026-03-20T00:15:00+02:00";"0.050"
"2026-03-20T00:30:00+02:00";"0.048"
"2026-03-20T00:45:00+02:00";"0.047"
"2026-03-20T01:00:00+02:00";"0.046"
"2026-03-20T01:15:00+02:00";"0.045"
"2026-03-20T01:30:00+02:00";"0.046"
"2026-03-20T01:45:00+02:00";"0.043"
"2026-03-20T02:00:00+02:00";"0.045"
"2026-03-20T02:15:00+02:00";"0.056"
"2026-03-20T02:30:00+02:00";"0.048"
"2026-03-20T02:45:00+02:00";"0.048"
"2026-03-20T03:00:00+02:00";"0.044"
"2026-03-20T03:15:00+02:00";"0.040"
"2026-03-20T03:30:00+02:00";"0.041"
"2026-03-20T03:45:00+02:00";"0.047"
"2026-03-20T04:00:00+02:00";"0.046"
"2026-03-20T04:15:00+02:00";"0.042"
"2026-03-20T04:30:00+02:00";"0.037"
"2026-03-20T04:45:00+02:00";"0.037"
"2026-03-20T05:00:00+02:00";"0.036"
"2026-03-20T05:15:00+02:00";"0.050"
"2026-03-20T05:30:00+02:00";"0.045"
"2026-03-20T05:45:00+02:00";"0.046"
"2026-03-20T06:00:00+02:00";"0.046"
"2026-03-20T06:15:00+02:00";"0.043"
"2026-03-20T06:30:00+02:00";"0.043"
"2026-03-20T06:45:00+02:00";"0.043"
"2026-03-20T07:00:00+02:00";"0.047"
"2026-03-20T07:15:00+02:00";"0.046"
"2026-03-20T07:30:00+02:00";"0.045"
"2026-03-20T07:45:00+02:00";"0.038"
"2026-03-20T08:00:00+02:00";"0.047"
"2026-03-20T08:15:00+02:00";"0.048"
"2026-03-20T08:30:00+02:00";"0.069"
"2026-03-20T08:45:00+02:00";"0.274"
"2026-03-20T09:00:00+02:00";"0.262"
"2026-03-20T09:15:00+02:00";"0.077"
"2026-03-20T09:30:00+02:00";"0.075"
"2026-03-20T09:45:00+02:00";"0.068"
"2026-03-20T10:00:00+02:00";"0.330"
"2026-03-20T10:15:00+02:00";"0.441"
"2026-03-20T10:30:00+02:00";"0.247"
"2026-03-20T10:45:00+02:00";"0.054"
"2026-03-20T11:00:00+02:00";"0.103"
"2026-03-20T11:15:00+02:00";"0.143"
"2026-03-20T11:30:00+02:00";"0.166"
"2026-03-20T11:45:00+02:00";"0.166"
"2026-03-20T12:00:00+02:00";"0.173"
"2026-03-20T12:15:00+02:00";"0.233"
"2026-03-20T12:30:00+02:00";"0.263"
"2026-03-20T12:45:00+02:00";"0.109"
"2026-03-20T13:00:00+02:00";"0.065"
"2026-03-20T13:15:00+02:00";"0.039"
"2026-03-20T13:30:00+02:00";"0.043"
"2026-03-20T13:45:00+02:00";"0.047"
"2026-03-20T14:00:00+02:00";"0.044"
"2026-03-20T14:15:00+02:00";"0.042"
"2026-03-20T14:30:00+02:00";"0.038"
"2026-03-20T14:45:00+02:00";"0.041"
"2026-03-20T15:00:00+02:00";"0.048"
"2026-03-20T15:15:00+02:00";"0.044"
"2026-03-20T15:30:00+02:00";"0.040"
"2026-03-20T15:45:00+02:00";"0.040"
"2026-03-20T16:00:00+02:00";"0.039"
"2026-03-20T16:15:00+02:00";"0.163"
"2026-03-20T16:30:00+02:00";"0.073"
"2026-03-20T16:45:00+02:00";"0.038"
"2026-03-20T17:00:00+02:00";"0.039"
"2026-03-20T17:15:00+02:00";"0.039"
"2026-03-20T17:30:00+02:00";"0.039"
"2026-03-20T17:45:00+02:00";"0.059"
"2026-03-20T18:00:00+02:00";"0.354"
"2026-03-20T18:15:00+02:00";"0.441"
"2026-03-20T18:30:00+02:00";"0.473"
"2026-03-20T18:45:00+02:00";"0.270"
"2026-03-20T19:00:00+02:00";"0.090"
"2026-03-20T19:15:00+02:00";"0.389"
"2026-03-20T19:30:00+02:00";"0.474"
"2026-03-20T19:45:00+02:00";"0.225"
"2026-03-20T20:00:00+02:00";"0.157"
"2026-03-20T20:15:00+02:00";"0.140"
"2026-03-20T20:30:00+02:00";"0.442"
"2026-03-20T20:45:00+02:00";"0.231"
"2026-03-20T21:00:00+02:00";"0.124"
"2026-03-20T21:15:00+02:00";"0.141"
"2026-03-20T21:30:00+02:00";"0.095"
"2026-03-20T21:45:00+02:00";"0.038"
"2026-03-20T22:00:00+02:00";"0.029"
"2026-03-20T22:15:00+02:00";"0.028"
"2026-03-20T22:30:00+02:00";"0.047"
"2026-03-20T22:45:00+02:00";"0.043"
"2026-03-20T23:00:00+02:00";"0.020"
"2026-03-20T23:15:00+02:00";"0.039"
"2026-03-20T23:30:00+02:00";"0.038"
"2026-03-20T23:45:00+02:00";"0.020"
"2026-03-21T00:00:00+02:00";"0.037"
"2026-03-21T00:15:00+02:00";"0.036"
"2026-03-21T00:30:00+02:00";"0.018"
"2026-03-21T00:45:00+02:00";"0.037"
"2026-03-21T01:00:00+02:00";"0.034"
"2026-03-21T01:15:00+02:00";"0.021"
"2026-03-21T01:30:00+02:00";"0.022"
"2026-03-21T01:45:00+02:00";"0.038"
"2026-03-21T02:00:00+02:00";"0.035"
"2026-03-21T02:15:00+02:00";"0.030"
"2026-03-21T02:30:00+02:00";"0.021"
"2026-03-21T02:45:00+02:00";"0.035"
"2026-03-21T03:00:00+02:00";"0.038"
"2026-03-21T03:15:00+02:00";"0.029"
"2026-03-21T03:30:00+02:00";"0.016"
"2026-03-21T03:45:00+02:00";"0.020"
"2026-03-21T04:00:00+02:00";"0.021"
"2026-03-21T04:15:00+02:00";"0.038"
"2026-03-21T04:30:00+02:00";"0.039"
"2026-03-21T04:45:00+02:00";"0.031"
"2026-03-21T05:00:00+02:00";"0.016"
"2026-03-21T05:15:00+02:00";"0.038"
"2026-03-21T05:30:00+02:00";"0.037"
"2026-03-21T05:45:00+02:00";"0.034"
"2026-03-21T06:00:00+02:00";"0.033"
"2026-03-21T06:15:00+02:00";"0.014"
"2026-03-21T06:30:00+02:00";"0.020"
"2026-03-21T06:45:00+02:00";"0.036"
"2026-03-21T07:00:00+02:00";"0.041"
"2026-03-21T07:15:00+02:00";"0.047"
"2026-03-21T07:30:00+02:00";"0.048"
"2026-03-21T07:45:00+02:00";"0.021"
"2026-03-21T08:00:00+02:00";"0.039"
"2026-03-21T08:15:00+02:00";"0.046"
"2026-03-21T08:30:00+02:00";"0.227"
"2026-03-21T08:45:00+02:00";"0.374"
"2026-03-21T09:00:00+02:00";"0.222"
"2026-03-21T09:15:00+02:00";"0.180"
"2026-03-21T09:30:00+02:00";"0.185"
"2026-03-21T09:45:00+02:00";"0.167"
"2026-03-21T10:00:00+02:00";"0.182"
"2026-03-21T10:15:00+02:00";"0.158"
"2026-03-21T10:30:00+02:00";"0.189"
"2026-03-21T10:45:00+02:00";"0.197"
"2026-03-21T11:00:00+02:00";"0.100"
"2026-03-21T11:15:00+02:00";"0.042"
"2026-03-21T11:30:00+02:00";"0.056"
"2026-03-21T11:45:00+02:00";"0.055"
"2026-03-21T12:00:00+02:00";"0.063"
"2026-03-21T12:15:00+02:00";"0.055"
"2026-03-21T12:30:00+02:00";"0.135"
"2026-03-21T12:45:00+02:00";"0.065"
"2026-03-21T13:00:00+02:00";"0.058"
"2026-03-21T13:15:00+02:00";"0.038"
"2026-03-21T13:30:00+02:00";"0.054"
"2026-03-21T13:45:00+02:00";"0.055"
"2026-03-21T14:00:00+02:00";"0.058"
"2026-03-21T14:15:00+02:00";"0.043"
"2026-03-21T14:30:00+02:00";"0.054"
"2026-03-21T14:45:00+02:00";"0.055"
"2026-03-21T15:00:00+02:00";"0.052"
"2026-03-21T15:15:00+02:00";"0.084"
"2026-03-21T15:30:00+02:00";"0.370"
"2026-03-21T15:45:00+02:00";"0.198"
"2026-03-21T16:00:00+02:00";"0.159"
"2026-03-21T16:15:00+02:00";"0.034"
"2026-03-21T16:30:00+02:00";"0.043"
"2026-03-21T16:45:00+02:00";"0.030"
"2026-03-21T17:00:00+02:00";"0.032"
"2026-03-21T17:15:00+02:00";"0.019"
"2026-03-21T17:30:00+02:00";"0.038"
"2026-03-21T17:45:00+02:00";"0.038"
"2026-03-21T18:00:00+02:00";"0.032"
"2026-03-21T18:15:00+02:00";"0.033"
"2026-03-21T18:30:00+02:00";"0.019"
"2026-03-21T18:45:00+02:00";"0.169"
"2026-03-21T19:00:00+02:00";"0.063"
"2026-03-21T19:15:00+02:00";"0.068"
"2026-03-21T19:30:00+02:00";"0.423"
"2026-03-21T19:45:00+02:00";"0.440"
"2026-03-21T20:00:00+02:00";"0.244"
"2026-03-21T20:15:00+02:00";"0.305"
"2026-03-21T20:30:00+02:00";"0.300"
"2026-03-21T20:45:00+02:00";"0.101"
"2026-03-21T21:00:00+02:00";"0.077"
"2026-03-21T21:15:00+02:00";"0.348"
"2026-03-21T21:30:00+02:00";"0.062"
"2026-03-21T21:45:00+02:00";"0.068"
"2026-03-21T22:00:00+02:00";"0.095"
"2026-03-21T22:15:00+02:00";"0.130"
"2026-03-21T22:30:00+02:00";"0.109"
"2026-03-21T22:45:00+02:00";"0.076"
"2026-03-21T23:00:00+02:00";"0.059"
"2026-03-21T23:15:00+02:00";"0.054"
"2026-03-21T23:30:00+02:00";"0.066"
"2026-03-21T23:45:00+02:00";"0.065"
"2026-03-22T00:00:00+02:00";"0.061"
"2026-03-22T00:15:00+02:00";"0.056"
"2026-03-22T00:30:00+02:00";"0.053"
"2026-03-22T00:45:00+02:00";"0.045"
"2026-03-22T01:00:00+02:00";"0.045"
"2026-03-22T01:15:00+02:00";"0.045"
"2026-03-22T01:30:00+02:00";"0.046"
"2026-03-22T01:45:00+02:00";"0.048"
"2026-03-22T02:00:00+02:00";"0.044"
"2026-03-22T02:15:00+02:00";"0.038"
"2026-03-22T02:30:00+02:00";"0.038"
"2026-03-22T02:45:00+02:00";"0.039"
"2026-03-22T03:00:00+02:00";"0.044"
"2026-03-22T03:15:00+02:00";"0.047"
"2026-03-22T03:30:00+02:00";"0.046"
"2026-03-22T03:45:00+02:00";"0.041"
"2026-03-22T04:00:00+02:00";"0.040"
"2026-03-22T04:15:00+02:00";"0.050"
"2026-03-22T04:30:00+02:00";"0.045"
"2026-03-22T04:45:00+02:00";"0.046"
"2026-03-22T05:00:00+02:00";"0.042"
"2026-03-22T05:15:00+02:00";"0.041"
"2026-03-22T05:30:00+02:00";"0.038"
"2026-03-22T05:45:00+02:00";"0.046"
"2026-03-22T06:00:00+02:00";"0.045"
"2026-03-22T06:15:00+02:00";"0.045"
"2026-03-22T06:30:00+02:00";"0.041"
"2026-03-22T06:45:00+02:00";"0.042"
"2026-03-22T07:00:00+02:00";"0.041"
"2026-03-22T07:15:00+02:00";"0.047"
"2026-03-22T07:30:00+02:00";"0.070"
"2026-03-22T07:45:00+02:00";"0.178"
"2026-03-22T08:00:00+02:00";"0.463"
"2026-03-22T08:15:00+02:00";"0.323"
"2026-03-22T08:30:00+02:00";"0.247"
"2026-03-22T08:45:00+02:00";"0.371"
"2026-03-22T09:00:00+02:00";"0.442"
"2026-03-22T09:15:00+02:00";"0.236"
"2026-03-22T09:30:00+02:00";"0.408"
"2026-03-22T09:45:00+02:00";"0.269"
"2026-03-22T10:00:00+02:00";"0.475"
"2026-03-22T10:15:00+02:00";"0.389"
"2026-03-22T10:30:00+02:00";"0.399"
"2026-03-22T10:45:00+02:00";"0.171"
"2026-03-22T11:00:00+02:00";"0.189"
"2026-03-22T11:15:00+02:00";"0.198"
"2026-03-22T11:30:00+02:00";"0.218"
"2026-03-22T11:45:00+02:00";"0.319"
"2026-03-22T12:00:00+02:00";"0.068"
"2026-03-22T12:15:00+02:00";"0.087"
"2026-03-22T12:30:00+02:00";"0.058"
"2026-03-22T12:45:00+02:00";"0.056"
"2026-03-22T13:00:00+02:00";"0.241"
"2026-03-22T13:15:00+02:00";"0.068"
"2026-03-22T13:30:00+02:00";"0.082"
"2026-03-22T13:45:00+02:00";"0.142"
"2026-03-22T14:00:00+02:00";"0.221"
"2026-03-22T14:15:00+02:00";"0.202"
"2026-03-22T14:30:00+02:00";"0.211"
"2026-03-22T14:45:00+02:00";"0.195"
"2026-03-22T15:00:00+02:00";"0.201"
"2026-03-22T15:15:00+02:00";"0.199"
"2026-03-22T15:30:00+02:00";"0.197"
"2026-03-22T15:45:00+02:00";"0.191"
"2026-03-22T16:00:00+02:00";"0.081"
"2026-03-22T16:15:00+02:00";"0.039"
"2026-03-22T16:30:00+02:00";"0.062"
"2026-03-22T16:45:00+02:00";"0.140"
"2026-03-22T17:00:00+02:00";"0.159"
"2026-03-22T17:15:00+02:00";"0.049"
"2026-03-22T17:30:00+02:00";"0.041"
"2026-03-22T17:45:00+02:00";"0.045"
"2026-03-22T18:00:00+02:00";"0.047"
"2026-03-22T18:15:00+02:00";"0.050"
"2026-03-22T18:30:00+02:00";"0.049"
"2026-03-22T18:45:00+02:00";"0.042"
"2026-03-22T19:00:00+02:00";"0.054"
"2026-03-22T19:15:00+02:00";"0.073"
"2026-03-22T19:30:00+02:00";"0.070"
"2026-03-22T19:45:00+02:00";"0.438"
"2026-03-22T20:00:00+02:00";"0.345"
"2026-03-22T20:15:00+02:00";"0.110"
"2026-03-22T20:30:00+02:00";"0.083"
"2026-03-22T20:45:00+02:00";"0.087"
"2026-03-22T21:00:00+02:00";"0.093"
"2026-03-22T21:15:00+02:00";"0.095"
"2026-03-22T21:30:00+02:00";"0.496"
"2026-03-22T21:45:00+02:00";"0.158"
"2026-03-22T22:00:00+02:00";"0.507"
"2026-03-22T22:15:00+02:00";"0.048"
"2026-03-22T22:30:00+02:00";"0.047"
"2026-03-22T22:45:00+02:00";"0.051"
"2026-03-22T23:00:00+02:00";"0.050"
"2026-03-22T23:15:00+02:00";"0.053"
"2026-03-22T23:30:00+02:00";"0.048"
"2026-03-22T23:45:00+02:00";"0.049"
"2026-03-23T00:00:00+02:00";"0.043"
"2026-03-23T00:15:00+02:00";"0.042"
"2026-03-23T00:30:00+02:00";"0.044"
"2026-03-23T00:45:00+02:00";"0.046"
"2026-03-23T01:00:00+02:00";"0.043"
"2026-03-23T01:15:00+02:00";"0.032"
"2026-03-23T01:30:00+02:00";"0.033"
"2026-03-23T01:45:00+02:00";"0.035"
"2026-03-23T02:00:00+02:00";"0.042"
"2026-03-23T02:15:00+02:00";"0.047"
"2026-03-23T02:30:00+02:00";"0.040"
"2026-03-23T02:45:00+02:00";"0.044"
"2026-03-23T03:00:00+02:00";"0.043"
"2026-03-23T03:15:00+02:00";"0.041"
"2026-03-23T03:30:00+02:00";"0.042"
"2026-03-23T03:45:00+02:00";"0.040"
"2026-03-23T04:00:00+02:00";"0.042"
"2026-03-23T04:15:00+02:00";"0.044"
"2026-03-23T04:30:00+02:00";"0.046"
"2026-03-23T04:45:00+02:00";"0.041"
"2026-03-23T05:00:00+02:00";"0.037"
"2026-03-23T05:15:00+02:00";"0.065"
"2026-03-23T05:30:00+02:00";"0.042"
"2026-03-23T05:45:00+02:00";"0.052"
"2026-03-23T06:00:00+02:00";"0.049"
"2026-03-23T06:15:00+02:00";"0.053"
"2026-03-23T06:30:00+02:00";"0.062"
"2026-03-23T06:45:00+02:00";"0.059"
"2026-03-23T07:00:00+02:00";"0.042"
"2026-03-23T07:15:00+02:00";"0.041"
"2026-03-23T07:30:00+02:00";"0.047"
"2026-03-23T07:45:00+02:00";"0.423"
"2026-03-23T08:00:00+02:00";"0.148"
"2026-03-23T08:15:00+02:00";"0.100"
"2026-03-23T08:30:00+02:00";"0.063"
"2026-03-23T08:45:00+02:00";"0.038"
"2026-03-23T09:00:00+02:00";"0.055"
"2026-03-23T09:15:00+02:00";"0.042"
"2026-03-23T09:30:00+02:00";"0.035"
"2026-03-23T09:45:00+02:00";"0.037"
"2026-03-23T10:00:00+02:00";"0.060"
"2026-03-23T10:15:00+02:00";"0.192"
"2026-03-23T10:30:00+02:00";"0.333"
"2026-03-23T10:45:00+02:00";"0.355"
"2026-03-23T11:00:00+02:00";"0.367"
"2026-03-23T11:15:00+02:00";"0.458"
"2026-03-23T11:30:00+02:00";"0.536"
"2026-03-23T11:45:00+02:00";"0.324"
"2026-03-23T12:00:00+02:00";"0.223"
"2026-03-23T12:15:00+02:00";"0.214"
"2026-03-23T12:30:00+02:00";"0.071"
"2026-03-23T12:45:00+02:00";"0.105"
"2026-03-23T13:00:00+02:00";"0.249"
"2026-03-23T13:15:00+02:00";"0.139"
"2026-03-23T13:30:00+02:00";"0.132"
"2026-03-23T13:45:00+02:00";"0.207"
"2026-03-23T14:00:00+02:00";"0.164"
"2026-03-23T14:15:00+02:00";"0.190"
"2026-03-23T14:30:00+02:00";"0.222"
"2026-03-23T14:45:00+02:00";"0.248"
"2026-03-23T15:00:00+02:00";"0.292"
"2026-03-23T15:15:00+02:00";"0.200"
"2026-03-23T15:30:00+02:00";"0.065"
"2026-03-23T15:45:00+02:00";"0.037"
"2026-03-23T16:00:00+02:00";"0.028"
"2026-03-23T16:15:00+02:00";"0.028"
"2026-03-23T16:30:00+02:00";"0.020"
"2026-03-23T16:45:00+02:00";"0.021"
"2026-03-23T17:00:00+02:00";"0.033"
"2026-03-23T17:15:00+02:00";"0.031"
"2026-03-23T17:30:00+02:00";"0.026"
"2026-03-23T17:45:00+02:00";"0.025"
"2026-03-23T18:00:00+02:00";"0.024"
"2026-03-23T18:15:00+02:00";"0.020"
"2026-03-23T18:30:00+02:00";"0.019"
"2026-03-23T18:45:00+02:00";"0.020"
"2026-03-23T19:00:00+02:00";"0.048"
"2026-03-23T19:15:00+02:00";"0.181"
"2026-03-23T19:30:00+02:00";"0.040"
"2026-03-23T19:45:00+02:00";"0.158"
"2026-03-23T20:00:00+02:00";"0.434"
"2026-03-23T20:15:00+02:00";"0.087"
"2026-03-23T20:30:00+02:00";"0.049"
"2026-03-23T20:45:00+02:00";"0.397"
"2026-03-23T21:00:00+02:00";"0.162"
"2026-03-23T21:15:00+02:00";"0.486"
"2026-03-23T21:30:00+02:00";"0.197"
"2026-03-23T21:45:00+02:00";"0.043"
"2026-03-23T22:00:00+02:00";"0.038"
"2026-03-23T22:15:00+02:00";"0.051"
"2026-03-23T22:30:00+02:00";"0.042"
"2026-03-23T22:45:00+02:00";"0.024"
"2026-03-23T23:00:00+02:00";"0.038"
"2026-03-23T23:15:00+02:00";"0.038"
"2026-03-23T23:30:00+02:00";"0.038"
"2026-03-23T23:45:00+02:00";"0.019"
"2026-03-24T00:00:00+02:00";"0.037"
"2026-03-24T00:15:00+02:00";"0.032"
"2026-03-24T00:30:00+02:00";"0.036"
"2026-03-24T00:45:00+02:00";"0.035"
"2026-03-24T01:00:00+02:00";"0.041"
"2026-03-24T01:15:00+02:00";"0.040"
"2026-03-24T01:30:00+02:00";"0.020"
"2026-03-24T01:45:00+02:00";"0.031"
"2026-03-24T02:00:00+02:00";"0.040"
"2026-03-24T02:15:00+02:00";"0.038"
"2026-03-24T02:30:00+02:00";"0.035"
"2026-03-24T02:45:00+02:00";"0.038"
"2026-03-24T03:00:00+02:00";"0.037"
"2026-03-24T03:15:00+02:00";"0.012"
"2026-03-24T03:30:00+02:00";"0.031"
"2026-03-24T03:45:00+02:00";"0.038"
"2026-03-24T04:00:00+02:00";"0.038"
"2026-03-24T04:15:00+02:00";"0.037"
"2026-03-24T04:30:00+02:00";"0.036"
"2026-03-24T04:45:00+02:00";"0.035"
"2026-03-24T05:00:00+02:00";"0.031"
"2026-03-24T05:15:00+02:00";"0.032"
"2026-03-24T05:30:00+02:00";"0.037"
"2026-03-24T05:45:00+02:00";"0.036"
"2026-03-24T06:00:00+02:00";"0.037"
"2026-03-24T06:15:00+02:00";"0.035"
"2026-03-24T06:30:00+02:00";"0.032"
"2026-03-24T06:45:00+02:00";"0.032"
"2026-03-24T07:00:00+02:00";"0.034"
"2026-03-24T07:15:00+02:00";"0.045"
"2026-03-24T07:30:00+02:00";"0.059"
"2026-03-24T07:45:00+02:00";"0.542"
"2026-03-24T08:00:00+02:00";"0.269"
"2026-03-24T08:15:00+02:00";"0.097"
"2026-03-24T08:30:00+02:00";"0.044"
"2026-03-24T08:45:00+02:00";"0.039"
"2026-03-24T09:00:00+02:00";"0.096"
"2026-03-24T09:15:00+02:00";"0.031"
"2026-03-24T09:30:00+02:00";"0.040"
"2026-03-24T09:45:00+02:00";"0.035"
"2026-03-24T10:00:00+02:00";"0.160"
"2026-03-24T10:15:00+02:00";"0.039"
"2026-03-24T10:30:00+02:00";"0.050"
"2026-03-24T10:45:00+02:00";"0.193"
"2026-03-24T11:00:00+02:00";"0.037"
"2026-03-24T11:15:00+02:00";"0.038"
"2026-03-24T11:30:00+02:00";"0.480"
"2026-03-24T11:45:00+02:00";"0.454"
"2026-03-24T12:00:00+02:00";"0.304"
"2026-03-24T12:15:00+02:00";"0.236"
"2026-03-24T12:30:00+02:00";"0.174"
"2026-03-24T12:45:00+02:00";"0.250"
"2026-03-24T13:00:00+02:00";"0.062"
"2026-03-24T13:15:00+02:00";"0.066"
"2026-03-24T13:30:00+02:00";"0.063"
"2026-03-24T13:45:00+02:00";"0.056"
"2026-03-24T14:00:00+02:00";"0.050"
"2026-03-24T14:15:00+02:00";"0.055"
"2026-03-24T14:30:00+02:00";"0.055"
"2026-03-24T14:45:00+02:00";"0.056"
"2026-03-24T15:00:00+02:00";"0.058"
"2026-03-24T15:15:00+02:00";"0.055"
"2026-03-24T15:30:00+02:00";"0.047"
"2026-03-24T15:45:00+02:00";"0.044"
"2026-03-24T16:00:00+02:00";"0.054"
"2026-03-24T16:15:00+02:00";"0.347"
"2026-03-24T16:30:00+02:00";"0.143"
"2026-03-24T16:45:00+02:00";"0.061"
"2026-03-24T17:00:00+02:00";"0.058"
"2026-03-24T17:15:00+02:00";"0.047"
"2026-03-24T17:30:00+02:00";"0.039"
"2026-03-24T17:45:00+02:00";"0.039"
"2026-03-24T18:00:00+02:00";"0.034"
"2026-03-24T18:15:00+02:00";"0.041"
"2026-03-24T18:30:00+02:00";"0.063"
"2026-03-24T18:45:00+02:00";"0.067"
"2026-03-24T19:00:00+02:00";"0.063"
"2026-03-24T19:15:00+02:00";"0.057"
"2026-03-24T19:30:00+02:00";"0.055"
"2026-03-24T19:45:00+02:00";"0.144"
"2026-03-24T20:00:00+02:00";"0.078"
"2026-03-24T20:15:00+02:00";"0.078"
"2026-03-24T20:30:00+02:00";"0.076"
"2026-03-24T20:45:00+02:00";"0.073"
"2026-03-24T21:00:00+02:00";"0.073"
"2026-03-24T21:15:00+02:00";"0.052"
"2026-03-24T21:30:00+02:00";"0.051"
"2026-03-24T21:45:00+02:00";"0.035"
"2026-03-24T22:00:00+02:00";"0.025"
"2026-03-24T22:15:00+02:00";"0.044"
"2026-03-24T22:30:00+02:00";"0.044"
"2026-03-24T22:45:00+02:00";"0.040"
"2026-03-24T23:00:00+02:00";"0.035"
"2026-03-24T23:15:00+02:00";"0.034"
"2026-03-24T23:30:00+02:00";"0.035"
"2026-03-24T23:45:00+02:00";"0.034"
"2026-03-25T00:00:00+02:00";"0.041"
"2026-03-25T00:15:00+02:00";"0.037"
"2026-03-25T00:30:00+02:00";"0.037"
"2026-03-25T00:45:00+02:00";"0.039"
"2026-03-25T01:00:00+02:00";"0.040"
"2026-03-25T01:15:00+02:00";"0.033"
"2026-03-25T01:30:00+02:00";"0.033"
"2026-03-25T01:45:00+02:00";"0.032"
"2026-03-25T02:00:00+02:00";"0.039"
"2026-03-25T02:15:00+02:00";"0.037"
"2026-03-25T02:30:00+02:00";"0.039"
"2026-03-25T02:45:00+02:00";"0.037"
"2026-03-25T03:00:00+02:00";"0.038"
"2026-03-25T03:15:00+02:00";"0.052"
"2026-03-25T03:30:00+02:00";"0.036"
"2026-03-25T03:45:00+02:00";"0.041"
"2026-03-25T04:00:00+02:00";"0.042"
"2026-03-25T04:15:00+02:00";"0.042"
"2026-03-25T04:30:00+02:00";"0.041"
"2026-03-25T04:45:00+02:00";"0.033"
"2026-03-25T05:00:00+02:00";"0.031"
"2026-03-25T05:15:00+02:00";"0.038"
"2026-03-25T05:30:00+02:00";"0.037"
